subscription_id,damage_type,damage_category,invoiced_amount
12022825533,Lackschaden,Sonstige,0.0
12022825533,Lackschaden,Tür,0.0
7957537159,Verformt / Verzogen,Sonstige,0.0
13268912238,in Ordnung,Sonstige,0.0
8786041486,Verformt / Verzogen,Sonstige,0.0
8786041486,in Ordnung,Sonstige,0.0
13737498996,Lackabplatzer,Tür,150.0
13737498996,Lackabplatzer,Tür,150.0
5809492078,Undicht,Beleuchtung,0.0
5809492078,Undicht,Beleuchtung,0.0
17633576538,Verätzung,Motorhaube,75.0
17633576538,Funktionsstörung,,0.0
14267163477,Brand / Hitze,Sonstige,83.32
6776797825,Verätzung,Motorhaube,464.64
15244762155,Hagelschaden,Sonstige,0.0
10344379932,Verformt / Verzogen,Sonstige,0.0
10344379932,Lackabplatzer,Sonstige,0.0
10344379932,Verformt / Verzogen,Tür,0.0
10344379932,Verätzung,Beleuchtung,468.77
19005885268,Lackschaden,Motorhaube,0.0
19005885268,Lackschaden,Kotflügel,0.0
19005885268,Siehe Gutachten,Sonstige,0.0
19005885268,Verformt / Verzogen,Sonstige,0.0
19005885268,Instandsetzungsspuren,Kotflügel,480.63
12739063306,Verätzung,Sonstige,50.0
13819474205,Verätzung,Sonstige,0.0
13819474205,Verätzung,Heckklappe,0.0
14315678508,Verätzung,Sonstige,0.0
14629717935,Lackabplatzer,Stoßfänger,50.0
14501383540,Verätzung,Motorhaube,50.0
12336178708,Klebereste,Sonstige,0.0
8148097073,Hagelschaden,Sonstige,0.0
8605652137,einseitig abgefahren und Untermaß,Sonstige,0.0
8605652137,einseitig abgefahren,Sonstige,0.0
8316286381,Hagelschaden,Sonstige,0.0
13289148561,Instandsetzungsspuren,Stoßfänger,500.0
8784484204,Untermaß,Sonstige,0.0
8784484204,Untermaß,Sonstige,0.0
8881993399,Untermaß,Sonstige,0.0
8881993399,Untermaß,Sonstige,0.0
12501990762,Verätzung,Motorhaube,397.87
12501990762,Untermaß,Sonstige,0.0
13667117493,Verätzung,Kotflügel,75.0
8935688352,Hagelschaden,Sonstige,0.0
16890457689,Instandsetzungsspuren,Sonstige,75.0
17639553307,Hagelschaden,Sonstige,0.0
12628415053,Instandsetzungsspuren,Stoßfänger,0.0
8237988928,Brand / Hitze,Sonstige,120.0
15314001684,Klebereste,Scheibe,0.0
15160259688,Riss,,0.0
15517096855,Verätzung,Sonstige,90.0
15781688168,Schwergängig,,0.0
15613947563,Verwittert / Matt,Motorhaube,0.0
16889772816,ausgelassen,Sonstige,0.0
14292880747,Korrosion / Rost,Sonstige,0.0
14465854483,Funktionsstörung,,0.0
20861397558,Korrosion / Rost,Sonstige,300.0
17731328148,Klebereste,,45.0
22648533251,Untermaß,Sonstige,0.0
11805500227,Verätzung,Sonstige,75.0
12727291691,korrodiert,,93.05
13148198703,Untermaß,Sonstige,0.0
19353652288,Verätzung,Sonstige,0.0
22859990583,Untermaß,Sonstige,0.0
22859990583,Untermaß,Sonstige,0.0
20248409607,Klebereste,Sonstige,45.0
20051201683,Spaltmaß ungenau,,193.25
20051201683,Instandsetzungsspuren,Stoßfänger,0.0
13180272210,Funktionsstörung,Heckklappe,0.0
19116711719,Funktionsstörung,Heckklappe,0.0
19900501150,Klebereste,Scheibe,0.0
19962959015,Untermaß,Sonstige,0.0
20978487086,Hagelschaden,Sonstige,1391.4
19582064729,aufgeworfen,Stoßfänger,869.26
31707854223,Klebereste,Sonstige,110.0
34471923816,Untermaß,Sonstige,0.0
21020549019,Servicenachweis,Sonstige,0.0
32045835326,lose,,188.36
14850438287,Hagelschaden,Sonstige,1198.9
14339406705,Verätzung,Sonstige,110.0
34301249695,Klebereste,Scheibe,0.0
21162341011,Spaltmaß ungenau,Stoßfänger,0.0
21162341011,Instandsetzungsspuren,Stoßfänger,0.0
35044713033,Hagelschaden,Sonstige,1701.0
21208240898,Untermaß,Sonstige,0.0
21208240898,Untermaß,Sonstige,0.0
15127389741,Verätzung,Sonstige,0.0
15400234570,Instandsetzungsspuren,Stoßfänger,0.0
15400234570,Klebereste,Scheibe,0.0
36921622637,Verätzung,Motorhaube,399.9
36921622637,Instandsetzungsspuren,Sonstige,180.0
22084914737,Klebereste,Sonstige,0.0
15278495320,Untermaß,Sonstige,0.0
15278495320,Untermaß,Sonstige,0.0
14246821299,Verätzung,Sonstige,0.0
31698456231,Verätzung,Motorhaube,0.0
21169079141,Hagelschaden,Sonstige,1000.0
21169079141,Klebereste,Heckklappe,0.0
22086401101,Untermaß,Sonstige,0.0
28577659677,Verätzung,Sonstige,165.6
23015419543,Verätzung,Motorhaube,298.05
32374572324,Klebereste,Sonstige,60.0
46104982395,Untermaß,Sonstige,0.0
28897604408,Vandalismusschaden,Sonstige,396.0
15596409229,Hagelschaden,Sonstige,0.0
14586035372,Hagelschaden,Sonstige,0.0
36413945247,Instandsetzungsspuren,Sonstige,0.0
36413945247,Schadhaft und Untermaß,Sonstige,0.0
42400482388,Verätzung,Motorhaube,643.71
33446503583,Lackabplatzer,Sonstige,694.11
42276199589,Hagelschaden,Sonstige,0.0
33959045390,Klebereste,Scheibe,0.0
33959045390,Korrosion / Rost,Motorhaube,0.0
20798274717,Funktionsstörung,Heckklappe,0.0
4894420037,in Ordnung,Stoßfänger,0.0
4894420037,in Ordnung,Kotflügel,0.0
4894420037,in Ordnung,Heckklappe,0.0
4894420037,in Ordnung,Sonstige,0.0
4894420037,in Ordnung,Sonstige,0.0
4894420037,in Ordnung,Motorhaube,0.0
4894420037,in Ordnung,Stoßfänger,0.0
4894420037,Lackabplatzer,,100.0
4894420037,in Ordnung,Sonstige,0.0
4894420037,in Ordnung,Tür,0.0
4894420037,in Ordnung,Tür,0.0
4894420037,in Ordnung,Kotflügel,0.0
5230717817,elektrischer Fehler,,100.0
5240931387,Lackschaden,Sonstige,0.0
5240931387,Lackschaden,Tür,0.0
6560911135,Lackabplatzer,Sonstige,100.0
6335338533,in Ordnung,Kotflügel,0.0
6335338533,in Ordnung,Heckklappe,0.0
6335338533,in Ordnung,Motorhaube,0.0
6335338533,in Ordnung,Tür,0.0
6335338533,in Ordnung,Sonstige,0.0
6335338533,in Ordnung,Sonstige,0.0
6335338533,in Ordnung,Sonstige,0.0
6335338533,in Ordnung,Tür,0.0
6335338533,in Ordnung,Kotflügel,0.0
8626613793,Hagelschaden,Sonstige,400.0
6309043286,Verformt / Verzogen,Sonstige,26.87
6537958423,in Ordnung,Sonstige,0.0
8731021338,Lackschaden,Kotflügel,0.0
8731021338,Lackschaden,Tür,0.0
12316115602,Verformt / Verzogen,Sonstige,30.0
12677657868,Verformt / Verzogen,Sonstige,30.0
12863207436,Tierschaden,Sonstige,35.0
14148088977,Verformt / Verzogen,Sonstige,30.0
12351823888,Verformt / Verzogen,Sonstige,30.0
14762199661,Verformt / Verzogen,Sonstige,0.0
10796270479,Tierschaden,Sonstige,0.0
14865889033,Verformt / Verzogen,Sonstige,40.0
12512278182,Hagelschaden,Sonstige,0.0
6308325660,Tierschaden,Sonstige,30.0
15423353685,Tierschaden,Sonstige,0.0
8308810771,Tierschaden,Sonstige,35.0
13479196581,Tierschaden,Sonstige,50.0
17545392271,Tierschaden,Sonstige,0.0
17545392271,Hagelschaden,Sonstige,0.0
14310437776,Lackschaden,Sonstige,670.0
17689902683,Tierschaden,Sonstige,30.0
14531633225,Tierschaden,Sonstige,0.0
15508352068,Tierschaden,Sonstige,30.0
15463888480,Tierschaden,Sonstige,30.0
14042417728,Löcher,Sonstige,400.0
14042417728,Tierschaden,Sonstige,0.0
18221723033,Lackschaden,Tür,90.0
15770312978,Tierschaden,Sonstige,0.0
16767501180,Hagelschaden,Sonstige,0.0
16767501180,Tierschaden,Sonstige,30.0
13255758137,Tierschaden,Sonstige,0.0
14201402218,Fehlstellung,Scheibe,25.0
20873667888,Tierschaden,Sonstige,0.0
11686180130,Tierschaden,Sonstige,0.0
20999935358,Tierschaden,Sonstige,0.0
14465854483,Undicht,Sonstige,0.0
14465854483,Undicht,Beleuchtung,0.0
14465854483,Undicht,Beleuchtung,0.0
14465854483,Undicht,Sonstige,0.0
14465854483,Undicht,Beleuchtung,0.0
14465854483,Undicht,Scheibe,0.0
16437740150,Instandsetzungsspuren,Tür,0.0
16437740150,Fehlstellung,Stoßfänger,0.0
21692132178,Verformt / Verzogen,Sonstige,0.0
14527028072,Tierschaden,Sonstige,0.0
14527028072,Instandsetzungsspuren,Motorhaube,0.0
17753013821,Tierschaden,Sonstige,0.0
21173953095,Tierschaden,Sonstige,0.0
21540159517,Tierschaden,Sonstige,30.0
20440175265,Befund festlegen,Sonstige,0.0
28217674675,Tierschaden,Sonstige,30.0
21221718572,Tierschaden,Sonstige,30.0
14662385979,Hagelschaden,Sonstige,0.0
14076099961,Lackschaden,Heckklappe,0.0
14076099961,Lackschaden,Tür,0.0
14076099961,Lackschaden,Sonstige,0.0
14076099961,Lackschaden,Sonstige,0.0
19900694537,Lackschaden,Sonstige,610.0
28778323223,Tierschaden,Sonstige,30.0
20326148658,Hagelschaden,Sonstige,1420.0
13649297271,lose,Innenraum,30.0
13649297271,Verformt / Verzogen,Sonstige,1120.0
14003248425,Verformt / Verzogen,Kotflügel,800.0
28817540213,Löcher,Sonstige,435.0
28817540213,Lackschaden,Stoßfänger,0.0
13874513803,Lackschaden,Motorhaube,0.0
13874513803,Tierschaden,Sonstige,0.0
14385366633,Verformt / Verzogen,Motorhaube,1290.0
14385366633,Tierschaden,Sonstige,35.0
31981795099,Lackschaden,Stoßfänger,0.0
14295063895,Undicht,Sonstige,150.0
20515150460,Verformt / Verzogen,Sonstige,830.0
20971002952,Hagelschaden,Sonstige,0.0
23206361515,Lackschaden,Sonstige,0.0
15483565742,Instandsetzungsspuren,Sonstige,845.0
13502297437,Tierschaden,Sonstige,40.0
13502297437,Funktionsstörung,Heckklappe,0.0
13502297437,Funktionsstörung,Sonstige,0.0
31424354618,Verformt / Verzogen,Innenraum,1860.0
31424354618,lose,Sonstige,0.0
31424354618,Verformt / Verzogen,Innenraum,1860.0
14416148504,Tierschaden,Sonstige,40.0
14608102323,Tierschaden,Sonstige,0.0
21796209460,Fehlstellung,Sonstige,0.0
19821505046,abweichend Auslieferungszustand,Scheibe,0.0
19821505046,Brand / Hitze,Sonstige,0.0
19821505046,abweichend Auslieferungszustand,Innenraum,0.0
34109050701,abweichend Auslieferungszustand,Scheibe,650.0
14403239503,Tierschaden,Sonstige,40.0
21021959351,Lackschaden,Stoßfänger,220.0
21599799879,Tierschaden,Sonstige,40.0
21664065904,Verformt / Verzogen,Sonstige,620.0
21664065904,Tierschaden,Sonstige,40.0
17289996710,Tierschaden,Sonstige,40.0
21183011736,Tierschaden,Sonstige,40.0
15025253170,lose,Sonstige,0.0
43216265909,Tierschaden,Sonstige,0.0
13257809225,Instandsetzungsspuren,Sonstige,110.0
13257809225,Tierschaden,Sonstige,40.0
20602919738,Tierschaden,Sonstige,50.0
33579411021,Befund festlegen,Sonstige,0.0
38318304268,Tierschaden,Sonstige,0.0
22688273707,Fehlstellung,Heckklappe,0.0
21562103886,Hagelschaden,Sonstige,0.0
38854103618,Hagelschaden,Sonstige,500.0
39601509236,Fehlstellung,Beleuchtung,0.0
39601509236,Tierschaden,Sonstige,0.0
39601509236,Fehlstellung,Innenraum,0.0
15271091259,Tierschaden,Sonstige,0.0
29544461468,Lackschaden,Motorhaube,0.0
19508787354,Unzulässig,Sonstige,0.0
28662297382,Instandsetzungsspuren,Tür,0.0
19508701990,Tierschaden,Sonstige,0.0
32307563444,Funktionsstörung,Sonstige,0.0
36118054426,Brand / Hitze,Sonstige,0.0
23266760727,Hagelschaden,Sonstige,0.0
21785425421,Tierschaden,Sonstige,0.0
13943426611,Tierschaden,Sonstige,0.0
35772340820,Verformt / Verzogen,Sonstige,0.0
32358180395,Verformt / Verzogen,Stoßfänger,990.0
20874769001,Hagelschaden,Sonstige,0.0
30166234696,Tierschaden,Sonstige,0.0
14525114250,Fehlstellung,,0.0
14525114250,Fehlstellung,Sonstige,0.0
14525114250,Tierschaden,Sonstige,0.0
32032181341,Verformt / Verzogen,Kotflügel,0.0
32032181341,Verformt / Verzogen,Stoßfänger,0.0
32032181341,Tierschaden,Sonstige,40.0
28966201103,elektrischer Fehler,Sonstige,0.0
28966201103,Tierschaden,Sonstige,0.0
35651395220,Verformt / Verzogen,Stoßfänger,1000.0
35651395220,Funktionsstörung,Felge,620.0
40551625069,Lackschaden,Sonstige,0.0
34615240881,Funktionsstörung,Felge,500.0
43237120030,Instandsetzungsspuren,Sonstige,0.0
34031902276,Instandsetzungsspuren,Kotflügel,0.0
34031902276,Lackschaden,Scheibe,0.0
36395322551,Instandsetzungsspuren,Sonstige,760.0
31158024761,Tierschaden,Sonstige,0.0
28921412388,Verformt / Verzogen,Stoßfänger,1060.0
29380175895,Instandsetzungsspuren,Sonstige,0.0
29380175895,Lackschaden,Motorhaube,110.0
41573165856,Hagelschaden,Sonstige,0.0
29543420738,Instandsetzungsspuren,Sonstige,0.0
29543420738,Instandsetzungsspuren,Stoßfänger,0.0
33485763645,Löcher,Sonstige,0.0
28934581905,Tierschaden,Sonstige,0.0
32895885342,Undicht,Beleuchtung,0.0
32895885342,Tierschaden,Sonstige,0.0
32895885342,Undicht,Beleuchtung,0.0
16001700015,Undicht,Sonstige,0.0
17813910048,Löcher,Sonstige,0.0
45692063632,Tierschaden,Sonstige,0.0
15399703366,Lackschaden,Tür,0.0
15399703366,Instandsetzungsspuren,Sonstige,0.0
15399703366,Verätzung,Motorhaube,0.0
15399703366,Lackschaden,Sonstige,0.0
17855442969,Verätzung,,150.0
17855442969,Verformt / Verzogen,Tür,0.0
17855442969,Verätzung,Sonstige,0.0
17855442969,Verformt / Verzogen,Sonstige,713.0
13426808167,Brand / Hitze,Sonstige,308.25
12323166628,Instandsetzungsspuren,Sonstige,0.0
11709742647,Klebereste,Tür,90.0
17520029459,keine Wiederzulassung möglich,Sonstige,0.0
12127216950,Untermaß,Sonstige,276.39
18678528600,Verätzung,Kotflügel,0.0
18678528600,Verätzung,Motorhaube,0.0
11016206903,Verwittert / Matt,Sonstige,300.0
10327090061,lose,,0.0
11021994801,Untermaß,Sonstige,0.0
16284648752,lose,,0.0
14043353600,Funktionsstörung,Heckklappe,0.0
17589026192,Instandsetzungsspuren,Kotflügel,583.58
21205029729,aufgeworfen,Stoßfänger,606.54
20235444010,Klebereste,Sonstige,35.65
20235444010,Klebereste,Tür,35.65
12163359774,Klebereste,Sonstige,0.0
17210153048,Instandsetzungsspuren,Sonstige,0.0
12135673604,keine Wiederzulassung möglich,Sonstige,0.0
22754274851,Instandsetzungsspuren,Tür,479.92
22754274851,Instandsetzungsspuren,Tür,237.0
22688195877,Instandsetzungsspuren,Heckklappe,0.0
22688195877,Instandsetzungsspuren,Stoßfänger,0.0
22688195877,Instandsetzungsspuren,Außenspiegel,111.72
22688195877,Instandsetzungsspuren,Stoßfänger,0.0
14007705355,Verätzung,Motorhaube,485.99
19408824867,Klebereste,Karosserie-Säule,45.0
14059396931,Klebereste,Heckklappe,45.0
13675424159,Schadhaft und Untermaß,Sonstige,0.0
13675424159,Brand / Hitze,Sonstige,380.4
13675424159,Untermaß,Sonstige,0.0
14266611550,einseitig abgefahren,Sonstige,0.0
13202776972,Funktionsstörung,Heckklappe,0.0
13216825208,einseitig abgefahren und Untermaß,Sonstige,381.72
13534172257,Instandsetzungsspuren,Heckklappe,0.0
11740869184,Lacknebel,Motorhaube,0.0
11740869184,Lacknebel,Kotflügel,90.0
11740869184,Lacknebel,Karosserie-Säule,90.0
29438228804,Instandsetzungsspuren,Sonstige,0.0
14375422892,Untermaß,Sonstige,0.0
17980628361,Klebereste,Scheibe,0.0
14513749081,Verätzung,Motorhaube,0.0
31671613970,Instandsetzungsspuren,Kotflügel,0.0
31671613970,Instandsetzungsspuren,Sonstige,0.0
31671613970,Instandsetzungsspuren,Motorhaube,0.0
31671613970,Instandsetzungsspuren,Sonstige,0.0
31671613970,Undicht,Sonstige,0.0
13385047561,Korrosion / Rost,Motorhaube,110.0
20658414393,Klebereste,Sonstige,0.0
20658414393,Hagelschaden,Sonstige,0.0
14943300739,Klebereste,Sonstige,0.0
42744341767,Servicenachweis,Sonstige,0.0
15516276766,Untermaß,Sonstige,0.0
35201053241,Klebereste,Scheibe,0.0
15310779659,Klebereste,Scheibe,0.0
31322838797,Verätzung,Motorhaube,110.0
31322838797,Verätzung,Heckklappe,110.0
45894852415,Klebereste,Scheibe,0.0
46778550045,Untermaß,Sonstige,0.0
46778550045,Brand / Hitze,Sonstige,0.0
20812267193,Untermaß,Sonstige,0.0
29532462601,Verätzung,Motorhaube,0.0
18111034807,Funktionsstörung,Sonstige,0.0
18111034807,Verformt / Verzogen,Sonstige,120.0
18111034807,Funktionsstörung,Sonstige,0.0
18111034807,Verformt / Verzogen,Innenraum,100.0
18444663666,Lackschaden,Motorhaube,0.0
14711777607,Verformt / Verzogen,Stoßfänger,0.0
11564239884,Funktionsstörung,Heckklappe,0.0
11564239884,Funktionsstörung,Tür,0.0
18110224555,Fehlstellung,Beleuchtung,70.0
18110224555,Funktionsstörung,Sonstige,0.0
23206661986,Instandsetzungsspuren,Tür,0.0
23206661986,Instandsetzungsspuren,Stoßfänger,0.0
13674820100,Verformt / Verzogen,Stoßfänger,500.0
32389250062,Instandsetzungsspuren,Sonstige,1110.0
32389250062,Instandsetzungsspuren,Stoßfänger,770.0
22374431043,Verformt / Verzogen,Tür,890.0
12149735176,Lackschaden,Motorhaube,0.0
12149735176,Verformt / Verzogen,Sonstige,880.0
20243043243,Verformt / Verzogen,Kotflügel,1190.0
19353411205,lose,Sonstige,50.0
19353411205,Instandsetzungsspuren,Motorhaube,0.0
20380843285,Lackschaden,Motorhaube,0.0
14295952146,Verformt / Verzogen,Stoßfänger,810.0
14284942766,Verformt / Verzogen,Stoßfänger,0.0
20300887065,Lackschaden,Heckklappe,0.0
20300887065,Instandsetzungsspuren,Stoßfänger,0.0
13437910387,Instandsetzungsspuren,Sonstige,0.0
14720480076,Lackschaden,Tür,0.0
13908151206,Instandsetzungsspuren,Sonstige,0.0
13908151206,Instandsetzungsspuren,Sonstige,0.0
14881637451,Instandsetzungsspuren,Stoßfänger,0.0
14881637451,Fehlstellung,Sonstige,0.0
21147847716,Instandsetzungsspuren,Sonstige,0.0
21147847716,Instandsetzungsspuren,Heckklappe,0.0
22073006923,Funktionsstörung,Sonstige,120.0
22073006923,Funktionsstörung,Felge,0.0
22073006923,Instandsetzungsspuren,Stoßfänger,400.0
13288036165,Verformt / Verzogen,Heckklappe,0.0
28891134245,Geräuschbildung,Sonstige,0.0
32360898601,Lackschaden,Motorhaube,480.0
20661893450,Fehlstellung,Sonstige,0.0
22417002564,Instandsetzungsspuren,Sonstige,0.0
22417002564,Instandsetzungsspuren,Sonstige,0.0
19987117342,Fehlstellung,Heckklappe,0.0
13463867059,abweichend der Vertragsvorgaben,Sonstige,0.0
21053828186,Instandsetzungsspuren,Tür,0.0
20184421773,Instandsetzungsspuren,Sonstige,0.0
15362046331,Funktionsstörung,Sonstige,120.0
13707922081,Verformt / Verzogen,Tür,0.0
13707922081,Verformt / Verzogen,Sonstige,980.0
22558959516,Verformt / Verzogen,Kotflügel,0.0
20238440581,Fehlstellung,Sonstige,0.0
12456447607,leer,Sonstige,0.0
23224951608,lose,Scheibe,0.0
16267165247,Undicht,Beleuchtung,0.0
15219033632,Undicht,Beleuchtung,0.0
5792713990,in Ordnung,Sonstige,0.0
6849891849,in Ordnung,Sonstige,0.0
9846768676,in Ordnung,Sonstige,0.0
6598695681,in Ordnung,Sonstige,0.0
7634949534,Hagelschaden,Sonstige,150.0
7634949534,Verformt / Verzogen,Sonstige,500.0
7634949534,in Ordnung,Sonstige,0.0
6766310583,Batterie entladen,Batterie,7.5
14451822175,Verformt / Verzogen,Kotflügel,500.0
12251543651,Verformt / Verzogen,Stoßfänger,500.0
12248953528,Verformt / Verzogen,Stoßfänger,500.0
11450867838,Hagelschaden,Motorhaube,0.0
11450867838,Hagelschaden,Sonstige,0.0
12364623126,Nicht verkehrssicher,Sonstige,0.0
12364623126,Nicht verkehrssicher,Sonstige,0.0
12364623126,Nicht verkehrssicher,Sonstige,0.0
12814471236,Tierschaden,Sonstige,0.0
13388333569,Lackschaden,Motorhaube,0.0
15766501946,Lackschaden,Motorhaube,0.0
15766501946,Lackschaden,Kotflügel,0.0
15766501946,Lackschaden,Sonstige,0.0
15766501946,Lackschaden,Kotflügel,0.0
15766501946,Lackschaden,Sonstige,0.0
15766501946,Lackschaden,Sonstige,0.0
15766501946,Lackschaden,Tür,0.0
15766501946,Verformt / Verzogen,Heckklappe,0.0
15766501946,Lackschaden,Karosserie-Säule,0.0
15766501946,Lackschaden,Sonstige,0.0
15766501946,Lackschaden,Sonstige,0.0
15766501946,Lackschaden,Karosserie-Säule,0.0
15766501946,Lackschaden,Heckklappe,0.0
14795877038,Lackschaden,Motorhaube,0.0
14795877038,Lackschaden,Sonstige,0.0
14795877038,Lackschaden,Sonstige,0.0
14795877038,Lackschaden,Kotflügel,0.0
14795877038,Lackschaden,Sonstige,0.0
14795877038,Lackschaden,Sonstige,0.0
14795877038,Funktionsstörung,Heckklappe,0.0
14795877038,Lackschaden,Sonstige,0.0
14795877038,Lackschaden,Kotflügel,0.0
14795877038,Lackschaden,Tür,0.0
14795877038,Lackschaden,Tür,0.0
13267624973,Hagelschaden,Sonstige,0.0
13182448045,Lackschaden,Motorhaube,0.0
13182448045,Lackschaden,Karosserie-Säule,0.0
13182448045,Lackschaden,Kotflügel,0.0
13182448045,Lackschaden,Sonstige,0.0
13182448045,Hagelschaden,Sonstige,0.0
13182448045,Lackschaden,Karosserie-Säule,0.0
13182448045,Lackschaden,Sonstige,0.0
13182448045,Lackschaden,Kotflügel,0.0
13182448045,Lackschaden,Tür,0.0
13182448045,Lackschaden,Tür,0.0
13182448045,Lackschaden,Sonstige,0.0
13182448045,Lackschaden,Heckklappe,0.0
13182448045,Lackschaden,Sonstige,0.0
13182448045,Lackschaden,Sonstige,0.0
16158803783,Lackschaden,Sonstige,0.0
16158803783,Lackschaden,Karosserie-Säule,0.0
16158803783,Lackschaden,Tür,0.0
16158803783,Lackschaden,Sonstige,0.0
16158803783,Lackschaden,Sonstige,0.0
16158803783,Brand / Hitze,Sonstige,636.64
16158803783,Lackschaden,Sonstige,0.0
16158803783,Lackschaden,Sonstige,0.0
16158803783,Lackschaden,Motorhaube,0.0
16158803783,Lackschaden,Kotflügel,0.0
16158803783,Verformt / Verzogen,Motorhaube,0.0
16158803783,Lackschaden,Tür,0.0
16158803783,Lackschaden,Heckklappe,0.0
16158803783,Lackschaden,Kotflügel,0.0
16158803783,Verformt / Verzogen,Sonstige,0.0
16158803783,Lackschaden,Karosserie-Säule,0.0
13331049229,Lackschaden,Sonstige,0.0
13331049229,Lackschaden,Karosserie-Säule,0.0
13444802705,Fehlermeldung,Sonstige,0.0
13444802705,Verformt / Verzogen,Sonstige,0.0
13444802705,Verformt / Verzogen,Sonstige,0.0
16353651771,Brand / Hitze,Sonstige,0.0
13265302194,Verätzung,Sonstige,75.0
13719572491,Lackschaden,Kotflügel,0.0
13719572491,Lackschaden,Tür,0.0
13719572491,Lackschaden,Sonstige,0.0
13694315941,Verätzung,Sonstige,0.0
13785380171,Verätzung,Sonstige,0.0
13181146039,Lackschaden,Sonstige,0.0
13181146039,Lackschaden,Sonstige,0.0
13181146039,Lackschaden,Sonstige,0.0
13181146039,Lackschaden,Kotflügel,0.0
13181146039,Lackschaden,Tür,0.0
13181146039,Lackschaden,Kotflügel,0.0
13181146039,Lackschaden,Sonstige,0.0
13181146039,Funktionsstörung,Motorhaube,0.0
13181146039,Lackschaden,Motorhaube,0.0
13181146039,Lackschaden,Tür,0.0
13181146039,Lackschaden,Sonstige,0.0
13181146039,Lackschaden,Heckklappe,0.0
14438326922,Verformt / Verzogen,Tür,324.93
